Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
35:32.7,29715,Female,3,Some College,Free or Reduced,Completed,85,87,75,70
36:49.9,25591,Female,2,Bachelors,Standard,Completed,79,86,74,83
38:07.0,25772,Male,0,Associates,Standard,Not completed,56,50,59,48
39:24.2,27904,Male,2,Some College,Standard,Not completed,62,65,69,68
40:41.4,6733,Male,0,Some College,Free or Reduced,Completed,56,55,56,62
41:58.6,8653,Female,5,Bachelors,Standard,Completed,89,85,78,85
43:15.7,24747,Male,3,Associates,Standard,Not completed,74,77,77,79
44:32.9,3892,Female,2,Some High School,Standard,Not completed,74,71,62,74
45:50.1,2613,Female,1,Associates,Standard,Not completed,60,64,57,56
47:07.3,18861,Female,1,Associates,Standard,Completed,60,64,56,64
48:24.4,9238,Male,2,Some College,Standard,Completed,92,89,92,89
49:41.6,6176,Male,3,High School,Standard,Not completed,71,72,76,78
50:58.8,11518,Female,3,Some College,Standard,Completed,90,91,81,71
52:16.0,18566,Female,3,Associates,Standard,Not completed,85,84,75,75
53:33.1,27867,Female,3,Some High School,Standard,Not completed,84,82,72,76
54:50.3,26982,Female,3,Masters,Standard,Not completed,59,58,52,51
56:07.5,9953,Male,1,Associates,Free or Reduced,Not completed,56,45,54,59
57:24.7,6935,Female,2,High School,Free or Reduced,Completed,75,75,65,60
58:41.8,12138,Female,3,Some College,Standard,Completed,88,93,82,71
59:59.0,1575,Male,3,High School,Standard,Not completed,57,51,60,59
01:16.2,16442,Female,3,Some College,Free or Reduced,Not completed,54,59,47,40
02:33.4,7988,Female,1,Associates,Standard,Not completed,100,96,88,88
03:50.5,19106,Female,2,Some College,Free or Reduced,Not completed,69,67,57,54
05:07.7,1583,Female,2,Some College,Free or Reduced,Not completed,62,59,50,53
06:24.9,22130,Female,5,Associates,Standard,Not completed,80,81,75,80
07:42.1,1520,Female,2,Some High School,Standard,Not completed,62,63,57,57
08:59.2,30277,Female,0,Bachelors,Standard,Completed,77,82,68,68
10:16.4,1617,Male,1,Associates,Standard,Not completed,74,69,76,82
11:33.6,14219,Female,3,Some High School,Standard,Not completed,57,56,50,50
12:50.8,22812,Female,1,Some College,Free or Reduced,Completed,54,55,42,40
14:07.9,12121,Male,5,Some College,Standard,Not completed,68,66,75,87
15:25.1,10764,Female,2,Some College,Standard,Completed,80,77,71,67
16:42.3,29653,Male,2,Bachelors,Free or Reduced,Not completed,37,35,42,31
17:59.5,19712,Female,1,Some College,Free or Reduced,Completed,60,61,50,54
19:16.6,24606,Male,2,Some High School,Standard,Not completed,43,45,52,54
20:33.8,9522,Male,0,Some High School,Free or Reduced,Not completed,56,42,52,53
21:51.0,14673,Female,1,Some College,Standard,Not completed,57,56,50,50
23:08.2,13608,Female,3,Some College,Free or Reduced,Completed,68,72,59,57
24:25.3,15949,Female,2,Some High School,Standard,Completed,71,76,66,72
25:42.5,12604,Male,0,Some College,Free or Reduced,Not completed,73,72,72,83
26:59.7,4929,Female,5,Some College,Standard,Not completed,81,82,75,80
28:16.9,12025,Female,3,Some High School,Standard,Completed,80,85,76,82
29:34.0,7621,Male,2,Associates,Free or Reduced,Not completed,58,59,62,60
30:51.2,20630,Female,2,Some High School,Standard,Not completed,68,60,58,67
32:08.4,5058,Male,3,Masters,Standard,Completed,97,94,95,100
33:25.6,30335,Female,3,Associates,Standard,Completed,66,72,60,58
34:42.7,18809,Male,2,High School,Standard,Not completed,63,67,72,75
35:59.9,27439,Male,2,Some College,Standard,Not completed,70,70,75,76
37:17.1,21040,Female,2,Bachelors,Standard,Not completed,76,75,67,72
38:34.2,2318,Female,1,Associates,Free or Reduced,Completed,45,46,38,36
39:51.4,27582,Female,2,Associates,Standard,Not completed,85,82,72,75
41:08.6,9829,Female,2,Some College,Free or Reduced,Not completed,46,44,38,41
42:25.8,405,Female,2,Some High School,Standard,Not completed,73,68,61,63
43:42.9,219,Male,1,Some High School,Standard,Completed,56,56,62,61
45:00.1,4123,Male,5,High School,Standard,Not completed,80,83,89,90
46:17.3,25474,Female,1,Bachelors,Standard,Completed,100,100,92,94
47:34.5,30441,Female,1,Some High School,Standard,Not completed,79,74,68,74
48:51.6,24268,Male,3,Masters,Free or Reduced,Not completed,80,86,81,88
50:08.8,25741,Male,1,Bachelors,Standard,Completed,69,71,75,72
51:26.0,8756,Male,3,Some High School,Free or Reduced,Not completed,61,59,64,67
52:43.2,19946,Female,2,Bachelors,Standard,Completed,84,83,73,77
54:00.3,2037,Male,2,Associates,Free or Reduced,Completed,84,79,81,78
55:17.5,7947,Male,2,Bachelors,Free or Reduced,Not completed,50,48,55,52
56:34.7,1022,Female,1,Some College,Standard,Completed,85,83,73,64
57:51.9,20459,Female,2,High School,Standard,Completed,62,66,57,44
59:09.0,7434,Female,2,Masters,Free or Reduced,Not completed,79,76,69,61
00:26.2,10885,Male,0,High School,Standard,Not completed,70,68,74,75
01:43.4,22514,Female,3,Associates,Standard,Not completed,77,70,62,56
03:00.6,266,Female,2,Bachelors,Standard,Not completed,75,81,71,63
04:17.7,19425,Male,3,Some College,Free or Reduced,Completed,74,74,72,70
05:34.9,22962,Female,1,Some High School,Free or Reduced,Completed,70,69,57,52
06:52.1,13005,Male,0,Associates,Free or Reduced,Not completed,79,74,76,78
08:09.3,8861,Female,3,Some College,Free or Reduced,Not completed,61,58,49,65
09:26.4,3827,Male,1,Bachelors,Standard,Not completed,77,80,80,91
10:43.6,27785,Female,3,Some College,Standard,Completed,68,76,66,70
12:00.8,11013,Male,2,Some College,Standard,Not completed,60,55,63,59
13:18.0,26438,Female,1,Some College,Free or Reduced,Completed,40,42,34,34
14:35.1,1351,Female,0,Some College,Free or Reduced,Not completed,61,52,46,43
15:52.3,29891,Male,3,Some High School,Free or Reduced,Not completed,59,50,59,54
17:09.5,14240,Male,1,Masters,Standard,Completed,82,73,84,73
18:26.7,29735,Female,3,Associates,Standard,Completed,89,95,82,85
19:43.8,17637,Female,1,Some High School,Standard,Completed,61,69,58,60
21:01.0,18119,Male,3,Bachelors,Free or Reduced,Not completed,63,64,67,61
22:18.2,24210,Female,0,Associates,Standard,Not completed,86,84,75,75
23:35.4,10934,Male,3,High School,Standard,Not completed,64,66,72,80
24:52.5,8014,Male,3,High School,Standard,Not completed,50,44,54,51
26:09.7,4665,Female,3,Some High School,Standard,Completed,84,87,75,73
27:26.9,21075,Female,2,Some High School,Standard,Completed,76,74,65,62
28:44.1,1263,Male,2,Some High School,Free or Reduced,Completed,57,57,58,50
30:01.2,20788,Female,2,Some College,Free or Reduced,Not completed,72,73,66,62
31:18.4,17869,Female,3,Associates,Free or Reduced,Completed,74,84,68,73
32:35.6,3584,Male,2,Some College,Standard,Completed,58,65,67,68
33:52.8,5524,Male,2,Bachelors,Free or Reduced,Not completed,58,51,57,48
35:09.9,7913,Female,0,High School,Standard,Not completed,80,76,69,72
36:27.1,7472,Male,3,High School,Standard,Not completed,76,80,79,77
37:44.3,4723,Female,2,Some High School,Standard,Not completed,88,81,72,67
39:01.5,17034,Male,3,High School,Free or Reduced,Not completed,74,62,69,66
40:18.6,23300,Female,3,High School,Free or Reduced,Not completed,65,62,50,53
41:35.8,24423,Male,2,Masters,Standard,Not completed,76,69,78,71
42:53.0,4762,Female,5,Some High School,Standard,Not completed,68,64,62,67
44:10.2,4968,Female,5,Some College,Standard,Not completed,64,65,60,66
45:27.3,30405,Female,1,Some College,Free or Reduced,Completed,78,92,74,75
46:44.5,28917,Female,1,Associates,Free or Reduced,Not completed,75,76,68,64
48:01.7,10180,Male,2,Associates,Free or Reduced,Not completed,70,57,66,71
49:18.9,13138,Female,5,Some College,Free or Reduced,Not completed,85,87,78,78
50:36.0,12073,Female,2,High School,Free or Reduced,Not completed,69,65,56,64
51:53.2,17210,Female,1,Masters,Free or Reduced,Not completed,80,79,71,64
53:10.4,20521,Male,3,High School,Standard,Completed,82,81,85,78
54:27.6,10845,Female,2,High School,Free or Reduced,Not completed,45,38,32,25
55:44.7,3517,Male,3,Some College,Free or Reduced,Completed,63,63,66,62
57:01.9,395,Male,0,High School,Free or Reduced,Not completed,45,41,48,48
58:19.1,3833,Female,2,Masters,Standard,Completed,73,70,61,62
59:36.3,30114,Male,3,High School,Free or Reduced,Not completed,80,79,79,84
00:53.4,19755,Male,0,Some High School,Standard,Not completed,59,56,63,60
02:10.6,4708,Female,1,Associates,Standard,Completed,85,90,80,78
03:27.8,27562,Male,3,Bachelors,Standard,Not completed,59,59,66,74
04:45.0,3307,Female,1,Some College,Standard,Not completed,49,51,44,49
06:02.1,25214,Male,3,Bachelors,Standard,Not completed,52,47,57,60
07:19.3,6291,Male,5,Some College,Free or Reduced,Completed,66,63,70,77
08:36.5,23717,Female,5,High School,Standard,Completed,96,91,86,88
09:53.7,28363,Female,2,High School,Standard,Not completed,92,89,77,82
11:10.8,5440,Female,5,Associates,Free or Reduced,Not completed,96,87,82,94
12:28.0,9260,Female,2,High School,Free or Reduced,Not completed,66,60,50,54
13:45.2,16266,Male,1,High School,Standard,Not completed,79,75,83,82
15:02.3,12303,Male,1,Some High School,Standard,Not completed,53,51,58,60
16:19.5,11078,Female,2,Associates,Free or Reduced,Not completed,66,63,54,57
17:36.7,18470,Male,3,Bachelors,Free or Reduced,Not completed,61,64,67,62
18:53.9,24851,Male,1,Some College,Standard,Not completed,75,76,78,83
20:11.0,19463,Female,3,Some High School,Standard,Not completed,78,77,69,61
21:28.2,8938,Male,2,Associates,Standard,Not completed,60,56,63,61
22:45.4,8950,Male,0,High School,Standard,Not completed,70,70,75,78
24:02.6,22694,Female,5,Masters,Free or Reduced,Not completed,88,91,82,89
25:19.7,20430,Female,3,High School,Standard,Not completed,72,70,61,75
26:36.9,22826,Male,3,Some College,Free or Reduced,Not completed,74,76,73,74
27:54.1,30332,Female,2,Some High School,Free or Reduced,Not completed,59,52,45,49
29:11.3,11575,Male,3,Some College,Standard,Not completed,64,64,70,66
30:28.4,29007,Male,1,Masters,Standard,Completed,77,75,79,72
31:45.6,20344,Female,2,Associates,Free or Reduced,Not completed,86,91,82,76
33:02.8,11784,Female,2,Some High School,Standard,Not completed,46,41,36,41
34:20.0,20928,Male,1,High School,Standard,Not completed,77,70,79,80
35:37.1,15713,Male,5,High School,Standard,Not completed,64,58,67,76
36:54.3,1385,Male,5,Some College,Standard,Not completed,53,49,57,65
38:11.5,26826,Female,5,Some High School,Free or Reduced,Completed,59,52,45,40
39:28.7,10484,Female,0,Some College,Standard,Completed,89,89,76,72
40:45.8,27462,Female,1,Some High School,Standard,Not completed,77,75,67,71
42:03.0,5088,Male,1,Associates,Standard,Completed,70,61,69,65
43:20.2,17001,Female,1,Some High School,Standard,Not completed,66,59,53,53
44:37.4,21135,Female,3,Associates,Standard,Completed,100,100,92,83
45:54.5,12097,Male,1,Some College,Standard,Completed,68,75,75,73
47:11.7,895,Female,5,Some High School,Free or Reduced,Not completed,34,38,33,32
48:28.9,23837,Female,3,Some High School,Standard,Not completed,93,88,76,84
49:46.1,22349,Male,5,Associates,Free or Reduced,Not completed,65,66,72,73
51:03.2,26617,Female,5,High School,Free or Reduced,Not completed,65,56,52,49
52:20.4,12196,Male,2,Some College,Standard,Not completed,60,63,69,64
53:37.6,1225,Female,2,High School,Free or Reduced,Not completed,59,57,49,45
54:54.8,16516,Female,1,Bachelors,Standard,Not completed,85,84,75,70
56:11.9,6408,Male,1,Some College,Standard,Completed,63,64,68,67
57:29.1,16580,Female,1,Some High School,Standard,Not completed,59,57,52,53
58:46.3,12184,Male,1,Some High School,Standard,Not completed,59,47,59,56
00:03.5,19084,Male,1,Some College,Standard,Completed,52,53,60,54
01:20.6,4754,Male,1,High School,Standard,Completed,92,88,92,94
02:37.8,11811,Female,5,Some High School,Standard,Completed,99,92,87,88
03:55.0,19451,Male,3,Some High School,Standard,Not completed,62,61,68,63
05:12.2,6955,Male,5,Associates,Standard,Completed,66,72,79,80
06:29.3,6110,Male,3,Some High School,Standard,Not completed,78,74,80,89
07:46.5,25111,Male,2,High School,Free or Reduced,Not completed,54,46,55,50
09:03.7,6761,Male,2,Bachelors,Standard,Completed,63,69,70,67
10:20.9,8619,Female,2,Some High School,Free or Reduced,Completed,58,57,48,36
11:38.0,21724,Female,2,Bachelors,Standard,Not completed,92,91,84,84
12:55.2,7962,Female,2,Masters,Standard,Not completed,63,73,64,63
14:12.4,13592,Male,1,High School,Standard,Completed,49,43,52,46
15:29.6,14400,Female,0,Some High School,Standard,Not completed,92,89,77,83
16:46.7,14967,Female,1,Some High School,Free or Reduced,Not completed,55,59,47,53
18:03.9,23288,Male,2,Bachelors,Standard,Not completed,50,47,56,55
19:21.1,4860,Female,3,Some College,Standard,Completed,60,63,57,43
20:38.3,15442,Female,5,Some College,Standard,Completed,59,64,58,49
21:55.4,10667,Male,3,Some College,Free or Reduced,Completed,42,43,48,43
23:12.6,24812,Male,2,High School,Free or Reduced,Not completed,37,29,39,37
24:29.8,20776,Male,0,Some High School,Standard,Not completed,50,39,49,48
25:47.0,12165,Male,2,Associates,Standard,Completed,81,82,84,70
27:04.1,30413,Female,3,Bachelors,Standard,Not completed,93,100,90,83
28:21.3,6266,Male,1,Some College,Standard,Not completed,55,50,58,61
29:38.5,10414,Male,2,High School,Free or Reduced,Completed,66,67,70,68
30:55.7,15130,Male,3,Some College,Standard,Completed,69,75,75,72
32:12.8,26592,Male,3,Some College,Free or Reduced,Not completed,70,64,68,66
33:30.0,292,Male,2,Some High School,Standard,Completed,60,57,62,63
34:47.2,3796,Male,2,Some College,Free or Reduced,Not completed,58,55,59,56
36:04.4,10419,Male,2,High School,Free or Reduced,Not completed,41,28,39,37
37:21.5,21385,Female,2,Associates,Free or Reduced,Not completed,83,83,73,69
38:38.7,15467,Female,2,Some High School,Free or Reduced,Not completed,51,45,41,45
39:55.9,3904,Female,1,Bachelors,Standard,Not completed,95,92,85,73
41:13.1,29450,Female,3,Bachelors,Standard,Not completed,51,64,52,51
42:30.2,21307,Female,3,Associates,Free or Reduced,Not completed,63,69,58,61
43:47.4,9466,Female,2,Some College,Standard,Completed,97,95,87,83
45:04.6,12656,Male,3,High School,Free or Reduced,Not completed,62,58,60,64
46:21.8,14568,Female,5,Some College,Standard,Not completed,66,66,61,70
47:38.9,30286,Male,3,Some College,Standard,Not completed,75,73,78,83
48:56.1,23746,Male,1,Some College,Free or Reduced,Completed,40,37,43,44
50:13.3,29295,Male,3,High School,Free or Reduced,Not completed,48,49,54,51
51:30.4,25497,Male,2,Some College,Standard,Completed,63,62,67,76
52:47.6,11015,Male,2,Masters,Standard,Completed,65,66,70,70
54:04.8,27847,Male,0,High School,Free or Reduced,Not completed,65,64,69,66
55:22.0,26133,Female,1,Some College,Standard,Completed,77,84,69,79
56:39.1,27878,Female,1,Some College,Standard,Completed,65,66,57,50
57:56.3,26872,Male,5,Some High School,Standard,Not completed,70,68,81,72
59:13.5,20273,Female,5,Some College,Standard,Completed,82,78,75,71
00:30.7,7702,Male,1,Some High School,Free or Reduced,Completed,56,51,54,58
01:47.8,24905,Male,2,Some College,Standard,Not completed,79,80,83,92
03:05.0,17491,Male,2,Some High School,Standard,Not completed,51,46,56,50
04:22.2,4636,Female,3,Some College,Standard,Not completed,79,74,68,75
05:39.4,28039,Male,5,Some College,Free or Reduced,Not completed,56,59,62,63
06:56.5,30102,Male,0,Associates,Standard,Not completed,89,83,91,93
08:13.7,2788,Female,2,High School,Free or Reduced,Completed,73,70,58,59
09:30.9,6268,Female,3,Some College,Standard,Not completed,50,56,47,42
10:48.1,13093,Male,0,Associates,Standard,Completed,70,65,70,66
12:05.2,1180,Female,0,Associates,Standard,Not completed,74,76,68,78
13:22.4,18774,Female,3,Masters,Standard,Not completed,85,93,83,71
14:39.6,61,Male,0,Some High School,Free or Reduced,Not completed,39,34,43,39
15:56.8,5196,Female,1,Associates,Free or Reduced,Not completed,70,66,56,57
17:13.9,14557,Female,2,Some High School,Free or Reduced,Completed,52,56,45,44
18:31.1,10049,Female,5,High School,Standard,Not completed,79,78,74,76
19:48.3,15622,Male,3,High School,Standard,Not completed,53,56,63,67
21:05.5,24020,Male,3,High School,Standard,Not completed,51,53,61,67
22:22.6,5422,Male,5,Some High School,Free or Reduced,Not completed,60,53,61,62
23:39.8,11685,Female,1,Associates,Free or Reduced,Not completed,56,55,46,37
24:57.0,16483,Male,3,Bachelors,Free or Reduced,Not completed,56,60,61,54
26:14.2,19504,Male,3,Associates,Standard,Not completed,78,73,80,81
27:31.3,1459,Female,2,Associates,Standard,Not completed,66,71,60,63
28:48.5,26740,Male,5,Some College,Standard,Not completed,51,54,63,66
30:05.7,17474,Female,3,Some High School,Standard,Completed,92,96,85,81
31:22.9,15319,Female,2,Some High School,Free or Reduced,Not completed,59,54,47,51
32:40.0,5358,Female,2,Some College,Free or Reduced,Not completed,74,72,60,57
33:57.2,30446,Female,2,Associates,Standard,Not completed,87,80,72,74
35:14.4,19147,Female,5,High School,Free or Reduced,Not completed,50,47,43,35
36:31.6,2186,Male,1,Associates,Standard,Completed,75,70,77,72
37:48.7,16815,Female,3,Some High School,Standard,Not completed,75,73,67,67
39:05.9,7336,Male,3,High School,Standard,Not completed,52,54,62,61
40:23.1,10995,Female,3,Some High School,Free or Reduced,Completed,71,71,59,60
41:40.3,452,Female,2,Associates,Free or Reduced,Not completed,77,74,67,65
42:57.4,17584,Male,1,Bachelors,Free or Reduced,Completed,69,70,71,59
44:14.6,21231,Male,5,Some High School,Standard,Not completed,72,64,75,83
45:31.8,9778,Female,3,Some High School,Free or Reduced,Not completed,69,69,59,67
46:49.0,1395,Male,2,Some College,Standard,Not completed,74,71,77,79
48:06.1,14951,Male,2,Associates,Standard,Not completed,62,57,63,66
49:23.3,15458,Female,5,Some High School,Standard,Not completed,57,58,52,58
50:40.5,10026,Male,3,Associates,Standard,Completed,98,96,96,94
51:57.7,30019,Male,2,Some College,Free or Reduced,Completed,70,74,71,79
53:14.8,3889,Male,1,Associates,Free or Reduced,Completed,79,77,76,76
54:32.0,10866,Male,2,Some High School,Free or Reduced,Not completed,42,35,43,48
