Time,StudentID,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ReadingScore,WritingScore,PredictedMathScore,MathScore
2024-11-27 05:39:34.110210251,8678,Male,5,Some College,Free or Reduced,Completed,54,49,53.0,49
2024-11-27 05:40:51.284870139,8056,Male,1,Bachelors,Standard,Not completed,78,78,80.0,90
2024-11-27 05:42:08.459530026,6321,Male,3,Associates,Free or Reduced,Completed,64,58,62.0,58
2024-11-27 05:43:25.634189913,14165,Female,3,Masters,Free or Reduced,Completed,82,80,72.0,52
2024-11-27 05:44:42.808849800,1683,Male,2,Some College,Standard,Not completed,69,58,68.0,78
2024-11-27 05:45:59.983509688,19352,Female,2,High School,Free or Reduced,Not completed,63,59,50.0,41
2024-11-27 05:47:17.158169575,30251,Male,2,High School,Free or Reduced,Not completed,67,57,65.0,60
2024-11-27 05:48:34.332829462,9361,Male,3,Associates,Standard,Not completed,67,68,74.0,70
2024-11-27 05:49:51.507489350,27167,Female,1,Bachelors,Standard,Not completed,75,70,62.0,60
2024-11-27 05:51:08.682149237,16338,Female,3,Associates,Standard,Not completed,64,63,57.0,59
2024-11-27 05:52:25.856809124,578,Female,1,Some College,Free or Reduced,Completed,56,58,48.0,48
2024-11-27 05:53:43.031469012,1110,Female,3,Associates,Standard,Completed,97,100,92.0,91
2024-11-27 05:55:00.206128899,27161,Female,2,Some High School,Standard,Not completed,89,82,72.0,83
2024-11-27 05:56:17.380788786,19753,Male,2,Some High School,Standard,Completed,55,61,64.0,63
2024-11-27 05:57:34.555448674,20856,Male,2,Associates,Standard,Not completed,76,72,79.0,88
2024-11-27 05:58:51.730108561,20736,Male,1,Bachelors,Standard,Completed,62,67,69.0,64
2024-11-27 06:00:08.904768448,24806,Male,3,Bachelors,Standard,Not completed,75,81,79.0,83
2024-11-27 06:01:26.079428336,20398,Female,3,Associates,Standard,Completed,64,76,64.0,64
2024-11-27 06:02:43.254088223,13714,Male,5,Associates,Standard,Not completed,70,66,76.0,89
2024-11-27 06:04:00.428748110,12777,Male,5,High School,Standard,Not completed,64,62,74.0,69
2024-11-27 06:05:17.603407998,16649,Male,3,Associates,Standard,Completed,85,85,90.0,88
2024-11-27 06:06:34.778067885,5723,Female,5,Bachelors,Free or Reduced,Not completed,57,55,48.0,51
2024-11-27 06:07:51.952727772,13624,Female,1,Masters,Standard,Completed,80,77,71.0,67
2024-11-27 06:09:09.127387659,12498,Male,2,High School,Free or Reduced,Completed,56,55,56.0,68
2024-11-27 06:10:26.302047547,17799,Male,3,High School,Standard,Not completed,51,54,62.0,65
2024-11-27 06:11:43.476707434,23213,Male,2,Some High School,Standard,Not completed,54,49,56.0,53
2024-11-27 06:13:00.651367321,10022,Male,5,High School,Standard,Not completed,64,59,72.0,65
2024-11-27 06:14:17.826027209,7250,Female,1,High School,Standard,Completed,83,88,75.0,77
2024-11-27 06:15:35.000687096,676,Female,5,Some College,Standard,Completed,78,76,69.0,73
2024-11-27 06:16:52.175346983,28130,Male,3,Some College,Standard,Not completed,97,88,93.0,87
2024-11-27 06:18:09.350006871,7538,Male,2,Some College,Standard,Not completed,51,49,56.0,52
2024-11-27 06:19:26.524666758,13294,Male,2,Some High School,Standard,Not completed,53,47,56.0,57
2024-11-27 06:20:43.699326645,14151,Female,5,Some High School,Free or Reduced,Not completed,63,58,52.0,59
2024-11-27 06:22:00.873986533,30362,Female,3,High School,Standard,Not completed,90,90,80.0,81
2024-11-27 06:23:18.048646420,13062,Female,2,High School,Standard,Completed,87,93,82.0,82
2024-11-27 06:24:35.223306307,26354,Male,5,Bachelors,Standard,Not completed,83,86,91.0,90
2024-11-27 06:25:52.397966195,16444,Female,2,High School,Free or Reduced,Completed,83,84,75.0,82
2024-11-27 06:27:09.572626082,782,Female,1,High School,Free or Reduced,Completed,85,82,72.0,76
2024-11-27 06:28:26.747285969,25771,Male,3,High School,Standard,Completed,83,82,86.0,83
2024-11-27 06:29:43.921945857,22818,Male,1,High School,Standard,Completed,69,74,75.0,78
2024-11-27 06:31:01.096605744,17407,Female,1,Associates,Standard,Not completed,76,76,68.0,65
2024-11-27 06:32:18.271265631,9988,Male,3,Some College,Standard,Not completed,67,66,72.0,69
2024-11-27 06:33:35.445925518,22224,Male,3,Bachelors,Standard,Completed,99,98,96.0,98
2024-11-27 06:34:52.620585406,30440,Male,2,Some College,Standard,Not completed,53,48,56.0,57
2024-11-27 06:36:09.795245293,20482,Male,1,Associates,Free or Reduced,Completed,61,63,66.0,54
2024-11-27 06:37:26.969905180,10425,Female,2,Some High School,Standard,Not completed,81,71,68.0,60
2024-11-27 06:38:44.144565068,13978,Female,3,Some High School,Standard,Not completed,70,66,60.0,59
2024-11-27 06:40:01.319224955,2846,Female,2,Associates,Free or Reduced,Not completed,74,70,59.0,59
2024-11-27 06:41:18.493884842,20044,Female,2,Some High School,Standard,Completed,81,76,70.0,69
2024-11-27 06:42:35.668544730,183,Female,3,Associates,Standard,Not completed,69,70,61.0,65
2024-11-27 06:43:52.843204617,9511,Female,3,Some College,Standard,Not completed,68,67,60.0,55
2024-11-27 06:45:10.017864504,3166,Male,1,High School,Standard,Completed,83,86,89.0,95
2024-11-27 06:46:27.192524392,4061,Female,2,Some College,Standard,Not completed,91,88,76.0,84
2024-11-27 06:47:44.367184279,2297,Male,1,High School,Standard,Not completed,44,35,44.0,34
2024-11-27 06:49:01.541844166,30281,Female,2,Bachelors,Standard,Not completed,87,84,75.0,87
2024-11-27 06:50:18.716504054,16775,Female,3,High School,Standard,Not completed,81,75,70.0,68
2024-11-27 06:51:35.891163941,16837,Male,3,Some High School,Standard,Not completed,62,60,67.0,72
2024-11-27 06:52:53.065823828,2836,Male,3,Some High School,Free or Reduced,Not completed,72,61,67.0,61
2024-11-27 06:54:10.240483716,24990,Female,3,Associates,Standard,Not completed,80,81,72.0,85
2024-11-27 06:55:27.415143603,16240,Female,5,High School,Standard,Not completed,51,55,46.0,38
2024-11-27 06:56:44.589803490,25109,Male,5,Masters,Standard,Completed,100,97,96.0,100
2024-11-27 06:58:01.764463377,16710,Male,2,High School,Free or Reduced,Not completed,43,43,49.0,47
2024-11-27 06:59:18.939123265,30459,Female,1,Some High School,Standard,Completed,77,77,67.0,65
2024-11-27 07:00:36.113783152,15750,Female,1,Bachelors,Standard,Not completed,71,72,62.0,68
2024-11-27 07:01:53.288443039,1955,Female,1,High School,Standard,Completed,65,65,56.0,58
2024-11-27 07:03:10.463102927,2355,Male,3,Some High School,Standard,Not completed,54,54,62.0,64
2024-11-27 07:04:27.637762814,23479,Female,1,Some High School,Standard,Not completed,69,67,60.0,52
2024-11-27 07:05:44.812422701,13293,Female,1,High School,Standard,Not completed,79,75,68.0,75
2024-11-27 07:07:01.987082589,18740,Female,3,Some High School,Free or Reduced,Not completed,38,36,32.0,35
2024-11-27 07:08:19.161742476,16323,Male,2,Some High School,Standard,Not completed,74,64,73.0,87
2024-11-27 07:09:36.336402363,7289,Female,3,Some College,Standard,Not completed,84,89,76.0,76
2024-11-27 07:10:53.511062251,27603,Female,2,Some High School,Standard,Not completed,58,61,51.0,61
2024-11-27 07:12:10.685722138,28186,Female,3,Associates,Standard,Completed,100,100,92.0,94
2024-11-27 07:13:27.860382025,12247,Female,0,Some High School,Free or Reduced,Not completed,68,67,57.0,64
2024-11-27 07:14:45.035041913,7120,Male,0,Associates,Free or Reduced,Completed,83,79,80.0,72
2024-11-27 07:16:02.209701800,4562,Female,5,Bachelors,Free or Reduced,Not completed,73,73,70.0,70
2024-11-27 07:17:19.384361687,14250,Female,3,Masters,Standard,Not completed,99,96,88.0,79
2024-11-27 07:18:36.559021575,533,Female,5,Associates,Standard,Completed,88,94,83.0,79
2024-11-27 07:19:53.733681462,24485,Male,1,High School,Standard,Not completed,46,38,46.0,47
2024-11-27 07:21:10.908341349,26825,Female,1,Bachelors,Standard,Not completed,75,70,62.0,56
2024-11-27 07:22:28.083001236,8661,Male,2,High School,Standard,Completed,84,89,90.0,91
2024-11-27 07:23:45.257661124,28973,Male,5,Some High School,Free or Reduced,Not completed,58,55,59.0,64
2024-11-27 07:25:02.432321011,4635,Female,0,Bachelors,Free or Reduced,Completed,74,74,64.0,59
2024-11-27 07:26:19.606980898,2742,Female,2,Bachelors,Standard,Not completed,100,97,88.0,91
2024-11-27 07:27:36.781640786,13989,Male,3,High School,Free or Reduced,Not completed,59,57,61.0,68
2024-11-27 07:28:53.956300673,6141,Male,1,Some College,Free or Reduced,Completed,70,76,71.0,66
2024-11-27 07:30:11.130960560,3761,Female,3,Bachelors,Free or Reduced,Not completed,63,69,58.0,55
2024-11-27 07:31:28.305620448,20366,Male,1,Some College,Standard,Not completed,59,53,62.0,66
2024-11-27 07:32:45.480280335,14623,Male,1,Associates,Standard,Not completed,74,71,77.0,75
2024-11-27 07:34:02.654940222,14815,Male,2,Some College,Standard,Completed,56,54,62.0,61
2024-11-27 07:35:19.829600110,16050,Female,5,Associates,Free or Reduced,Completed,79,84,76.0,71
2024-11-27 07:36:37.004259997,30431,Male,0,Associates,Free or Reduced,Completed,60,60,63.0,65
2024-11-27 07:37:54.178919884,25004,Female,5,Bachelors,Standard,Completed,64,66,60.0,63
2024-11-27 07:39:11.353579772,4734,Female,1,High School,Free or Reduced,Completed,52,57,45.0,50
2024-11-27 07:40:28.528239659,15650,Male,3,Some College,Standard,Completed,73,69,76.0,77
2024-11-27 07:41:45.702899546,7443,Female,5,Masters,Standard,Not completed,100,95,88.0,94
2024-11-27 07:43:02.877559434,9458,Female,2,Associates,Standard,Not completed,73,74,67.0,61
2024-11-27 07:44:20.052219321,18923,Male,2,Associates,Standard,Not completed,61,56,63.0,65
2024-11-27 07:45:37.226879208,28169,Male,1,Associates,Standard,Not completed,64,58,65.0,59
2024-11-27 07:46:54.401539095,4289,Female,2,Masters,Standard,Not completed,93,90,82.0,88
2024-11-27 07:48:11.576198983,15931,Male,2,Associates,Standard,Completed,69,67,72.0,67
2024-11-27 07:49:28.750858870,30322,Female,2,Some High School,Free or Reduced,Completed,65,68,56.0,47
2024-11-27 07:50:45.925518757,8045,Male,3,Some College,Standard,Not completed,88,88,91.0,88
2024-11-27 07:52:03.100178645,28419,Female,1,Some High School,Standard,Completed,89,84,75.0,69
2024-11-27 07:53:20.274838532,11972,Male,3,Some College,Standard,Completed,77,80,80.0,83
2024-11-27 07:54:37.449498419,29095,Female,1,High School,Standard,Completed,72,77,66.0,67
2024-11-27 07:55:54.624158307,5760,Male,2,Some College,Standard,Not completed,38,42,49.0,46
2024-11-27 07:57:11.798818194,19617,Female,2,Some High School,Free or Reduced,Not completed,82,77,72.0,64
2024-11-27 07:58:28.973478081,8522,Male,3,High School,Free or Reduced,Not completed,68,61,67.0,74
2024-11-27 07:59:46.148137969,3992,Female,3,Associates,Standard,Completed,79,82,71.0,64
2024-11-27 08:01:03.322797856,15446,Female,1,Associates,Standard,Completed,77,83,68.0,67
2024-11-27 08:02:20.497457743,13523,Male,3,Some High School,Free or Reduced,Not completed,46,46,52.0,42
2024-11-27 08:03:37.672117631,23226,Male,1,Bachelors,Standard,Not completed,61,57,63.0,66
2024-11-27 08:04:54.846777518,23298,Female,2,High School,Standard,Not completed,74,75,68.0,76
2024-11-27 08:06:12.021437405,19701,Male,2,Bachelors,Standard,Not completed,77,74,80.0,77
2024-11-27 08:07:29.196097293,30594,Male,3,High School,Standard,Completed,69,69,75.0,76
2024-11-27 08:08:46.370757180,26672,Female,2,Some High School,Standard,Completed,52,53,41.0,50
2024-11-27 08:10:03.545417067,1566,Female,5,Some College,Standard,Not completed,97,92,87.0,92
2024-11-27 08:11:20.720076955,24041,Male,5,Some High School,Standard,Completed,91,89,93.0,93
2024-11-27 08:12:37.894736842,18865,Male,2,Masters,Standard,Not completed,47,46,54.0,54
2024-11-27 08:13:55.069396729,9102,Female,3,Masters,Standard,Completed,84,86,75.0,67
2024-11-27 08:15:12.244056616,1145,Female,3,Associates,Free or Reduced,Not completed,80,72,67.0,65
2024-11-27 08:16:29.418716504,4514,Male,2,Some High School,Free or Reduced,Not completed,45,38,44.0,38
2024-11-27 08:17:46.593376391,28400,Male,3,Some College,Free or Reduced,Completed,88,86,87.0,90
2024-11-27 08:19:03.768036278,16976,Female,1,Associates,Standard,Not completed,89,85,75.0,83
2024-11-27 08:20:20.942696166,10250,Male,2,High School,Standard,Not completed,51,38,48.0,55
2024-11-27 08:21:38.117356053,20713,Female,2,High School,Standard,Completed,98,91,85.0,87
2024-11-27 08:22:55.292015940,15270,Female,0,Some College,Free or Reduced,Not completed,66,61,51.0,54
2024-11-27 08:24:12.466675828,19163,Male,1,Associates,Standard,Completed,84,89,90.0,88
2024-11-27 08:25:29.641335715,14666,Male,1,Some College,Free or Reduced,Not completed,35,30,38.0,34
2024-11-27 08:26:46.815995602,10838,Male,2,Some College,Standard,Not completed,32,24,37.0,26
2024-11-27 08:28:03.990655490,28414,Male,2,Associates,Standard,Not completed,52,61,65.0,73
2024-11-27 08:29:21.165315377,1544,Female,2,High School,Standard,Completed,69,72,60.0,59
2024-11-27 08:30:38.339975264,30465,Male,1,Some College,Free or Reduced,Not completed,72,69,72.0,79
2024-11-27 08:31:55.514635152,17495,Male,1,Bachelors,Free or Reduced,Completed,69,67,69.0,68
2024-11-27 08:33:12.689295039,10796,Female,3,High School,Free or Reduced,Not completed,82,76,70.0,70
2024-11-27 08:34:29.863954926,4511,Male,0,High School,Free or Reduced,Completed,68,61,64.0,58
2024-11-27 08:35:47.038614814,5667,Male,0,Bachelors,Standard,Not completed,55,48,57.0,50
2024-11-27 08:37:04.213274701,3177,Male,3,Associates,Standard,Not completed,71,75,76.0,74
2024-11-27 08:38:21.387934588,10991,Female,2,Some College,Standard,Not completed,84,76,70.0,64
2024-11-27 08:39:38.562594475,13531,Female,5,Some College,Standard,Not completed,86,83,78.0,81
2024-11-27 08:40:55.737254363,14213,Female,2,Associates,Free or Reduced,Not completed,57,61,49.0,50
2024-11-27 08:42:12.911914250,15999,Male,1,Some College,Standard,Not completed,79,76,83.0,78
2024-11-27 08:43:30.086574137,1281,Male,2,Associates,Standard,Not completed,76,75,79.0,85
2024-11-27 08:44:47.261234025,25494,Male,3,Associates,Standard,Completed,93,100,95.0,100
2024-11-27 08:46:04.435893912,8284,Male,1,Some High School,Standard,Not completed,54,52,59.0,58
2024-11-27 08:47:21.610553799,6175,Male,1,High School,Free or Reduced,Completed,47,53,54.0,47
2024-11-27 08:48:38.785213687,24177,Female,3,High School,Free or Reduced,Completed,50,52,40.0,37
2024-11-27 08:49:55.959873574,21580,Male,1,High School,Standard,Not completed,77,76,80.0,89
2024-11-27 08:51:13.134533461,2471,Male,3,Associates,Free or Reduced,Completed,85,84,86.0,83
2024-11-27 08:52:30.309193349,11458,Male,5,High School,Standard,Completed,76,85,87.0,83
2024-11-27 08:53:47.483853236,10294,Male,2,Some High School,Free or Reduced,Completed,60,58,59.0,58
2024-11-27 08:55:04.658513123,5587,Male,3,Some College,Standard,Not completed,65,66,71.0,70
2024-11-27 08:56:21.833173011,9660,Female,5,Associates,Standard,Not completed,89,83,78.0,86
2024-11-27 08:57:39.007832898,19351,Female,2,Some College,Standard,Completed,86,84,75.0,74
2024-11-27 08:58:56.182492785,4466,Male,0,Masters,Standard,Not completed,91,88,92.0,100
2024-11-27 09:00:13.357152673,10466,Female,2,Associates,Standard,Completed,75,74,65.0,67
2024-11-27 09:01:30.531812560,6373,Female,5,Some College,Free or Reduced,Not completed,94,89,80.0,78
2024-11-27 09:02:47.706472447,14432,Male,0,Associates,Free or Reduced,Not completed,53,51,55.0,48
2024-11-27 09:04:04.881132334,15219,Female,3,Some College,Standard,Completed,80,82,72.0,65
2024-11-27 09:05:22.055792222,22278,Male,1,High School,Standard,Not completed,71,70,75.0,72
2024-11-27 09:06:39.230452109,30195,Female,2,Some High School,Standard,Not completed,60,59,52.0,49
2024-11-27 09:07:56.405111996,24391,Female,2,Associates,Free or Reduced,Not completed,45,47,40.0,38
2024-11-27 09:09:13.579771884,6320,Male,3,Some College,Free or Reduced,Completed,67,69,71.0,67
2024-11-27 09:10:30.754431771,659,Male,3,Associates,Standard,Not completed,87,85,90.0,90
2024-11-27 09:11:47.929091658,19078,Female,1,Associates,Standard,Completed,59,66,56.0,50
2024-11-27 09:13:05.103751546,16584,Female,2,Associates,Standard,Not completed,78,76,68.0,74
2024-11-27 09:14:22.278411433,12318,Male,3,Bachelors,Standard,Not completed,100,97,96.0,97
2024-11-27 09:15:39.453071320,25738,Male,2,Some High School,Standard,Not completed,46,40,47.0,50
2024-11-27 09:16:56.627731208,10909,Male,2,Some College,Standard,Completed,73,70,76.0,73
2024-11-27 09:18:13.802391095,13825,Male,3,Masters,Free or Reduced,Not completed,74,74,73.0,76
2024-11-27 09:19:30.977050982,3599,Male,2,Some High School,Standard,Not completed,62,56,63.0,61
2024-11-27 09:20:48.151710870,5902,Female,5,Some College,Free or Reduced,Not completed,63,59,53.0,58
2024-11-27 09:22:05.326370757,15648,Male,1,Some College,Free or Reduced,Completed,64,66,69.0,70
2024-11-27 09:23:22.501030644,23274,Female,3,Some College,Standard,Not completed,86,83,74.0,88
2024-11-27 09:24:39.675690532,1787,Female,0,Some High School,Free or Reduced,Not completed,52,46,41.0,40
2024-11-27 09:25:56.850350419,4294,Male,2,Associates,Free or Reduced,Not completed,58,54,59.0,53
2024-11-27 09:27:14.025010306,15473,Female,2,Some High School,Standard,Not completed,81,75,70.0,68
2024-11-27 09:28:31.199670193,17108,Male,3,High School,Standard,Not completed,65,68,73.0,75
2024-11-27 09:29:48.374330081,26140,Female,5,Some College,Standard,Completed,88,88,79.0,74
2024-11-27 09:31:05.548989968,17684,Male,3,High School,Standard,Completed,68,60,69.0,65
2024-11-27 09:32:22.723649855,26599,Male,3,High School,Standard,Not completed,73,64,73.0,86
2024-11-27 09:33:39.898309743,16641,Female,1,Some High School,Standard,Not completed,44,39,34.0,34
2024-11-27 09:34:57.072969630,12285,Male,5,Some High School,Standard,Not completed,64,61,73.0,77
2024-11-27 09:36:14.247629517,15080,Male,3,Associates,Standard,Not completed,62,55,65.0,50
2024-11-27 09:37:31.422289405,29571,Female,1,Bachelors,Free or Reduced,Not completed,66,65,54.0,43
2024-11-27 09:38:48.596949292,4039,Female,2,Some College,Standard,Completed,85,86,75.0,74
2024-11-27 09:40:05.771609179,13499,Female,0,High School,Free or Reduced,Completed,87,93,82.0,79
2024-11-27 09:41:22.946269067,9869,Male,2,Bachelors,Free or Reduced,Not completed,69,72,72.0,80
2024-11-27 09:42:40.120928954,29428,Male,3,Some High School,Standard,Not completed,82,74,85.0,80
2024-11-27 09:43:57.295588841,25281,Female,2,Associates,Standard,Not completed,79,76,69.0,65
2024-11-27 09:45:14.470248729,10678,Female,2,Some High School,Standard,Not completed,55,51,45.0,37
2024-11-27 09:46:31.644908616,3914,Female,3,Some College,Standard,Not completed,78,76,69.0,71
2024-11-27 09:47:48.819568503,28795,Male,1,High School,Standard,Not completed,51,44,54.0,57
2024-11-27 09:49:05.994228391,12644,Female,1,High School,Free or Reduced,Completed,97,92,86.0,86
2024-11-27 09:50:23.168888278,16930,Female,1,Masters,Free or Reduced,Not completed,52,53,44.0,41
